,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,Dropout,HiddenDim,HiddenDimSize,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,NumClasses,NumFeatures,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,CudaMemory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score_weight,f1_score_macro,mean_loss,val_total_loss,val_f1_score_weight,val_f1_score_macro,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,LassoForDAIS,Version.1,Notes.1,LossFunction.1,Optimizer.1,LearningRate.1,NumberOfEpochs.1,ModelStructure.1,Dropout.1,HiddenDim.1,HiddenDimSize.1,DatasetName.1,BatchSize.1,TrainTest.1,MaxSamples.1,Dataparallel.1,NumberOfWorkers.1,Device.1,AlphaForADMM.1,RhoForADMM.1,LayerPruneTargets.1,WeightPrunePercent.1,PruningSelection.1,BERTTheseusStartingLearningRate.1,BERTTheseusLearningRateModifier.1,AlphaForTOFD.1,BetaForTOFD.1,tForTOFD.1,LayerIteration.1,SaveLocation.1,FromSaveLocation.1,NumClasses.1,NumFeatures.1,ProcessID.1,StartTime.1,cpuModel.1,TimeForPrune.1,Memory.1,CudaMemory.1,LengthOfTrainingData.1,LengthOfValidationData.1,AssociatedOriginalRow.1,total_loss.1,f1_score_weight.1,f1_score_macro.1,mean_loss.1,val_total_loss.1,val_f1_score_weight.1,val_f1_score_macro.1,val_mean_loss.1,epoch.1,Epoch waypoint 0 mean_loss.1,Epoch waypoint 1 mean_loss.1,Epoch waypoint 2 mean_loss.1,Epoch waypoint 3 mean_loss.1,Epoch waypoint 4 mean_loss.1,TimeForRun.1,macs.1,parameters.1,NumberOfZeros.1,ModelWeightStructure.1,ModelWeightStructurePruneZero.1,GarbageCollectionSizeTotal.1
53,v0.84 - 84,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726284688.948425.pt,,20.0,1516.0,38058.0,2024-09-13 23:30:42.881836,i386,0.0002779960632324,-13.295615999999429,0.0,80.0,20.0,5.299136654655333e+33,0.0459239130434782,0.0403726708074534,6.623920818319166e+31,1.1057959764566228e+27,0.0181818181818181,0.0303030303030303,5.528979882283113e+25,99.0,7.351465047084254e+23,ModelStateDict-Waypoint_0-1726284652.183299.pt,7.909531513242428e+23,ModelStateDict-Waypoint_1-1726284660.808743.pt,6.623920818319166e+31,ModelStateDict-Waypoint_2-1726284670.040253.pt,6.623920818319166e+31,ModelStateDict-Waypoint_3-1726284678.421477.pt,6.623920818319166e+31,ModelStateDict-Waypoint_4-1726284686.837302.pt,43.5242338180542,22660842.0,22685740.0,1.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:27:42.503589,i386,0.0002350807189941,0.6307839999990392,0.0,80.0,20.0,1.6197969913482666,0.1384615384615384,0.0659340659340659,0.0202474623918533,2.144481897354126,0.0391304347826086,0.0434782608695652,0.1072240948677063,99.0,0.020408496260643,ModelStateDict-Waypoint_0-1726504071.2924328.pt,0.020299756526947,ModelStateDict-Waypoint_1-1726504078.18923.pt,0.0202582195401191,ModelStateDict-Waypoint_2-1726504085.432496.pt,0.0202495783567428,ModelStateDict-Waypoint_3-1726504091.866675.pt,0.0202851891517639,ModelStateDict-Waypoint_4-1726504098.076585.pt,34.73903799057007,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:31:39.510761,i386,199.6835489273072,-711.7045760000001,0.0,80.0,20.0,2.0544753074646,0.1384615384615384,0.0659340659340659,0.0256809413433074,2.692348003387451,0.0391304347826086,0.0434782608695652,0.1346174001693725,99.0,0.0256809413433074,,0.0256809413433074,,0.0256809413433074,,0.0256809413433074,,0.0256809413433074,,21.094491958618164,22660842.0,22685740.0,6648200.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/638, 875/617, 876/629, 877/629, 878/610, 879/622, 880/618, 881/614, 882/623, 883/607, 884/626, 885/631, 886/608, 887/642, 888/625, 889/611, 890/631, 891/612, 892/618, 893/639, 894/625, 895/620, 896/642, 897/640, 898/663, 899/644, 900/649, 901/626, 902/20 ",381062.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:36:12.690475,i386,209.2101490497589,36.6428160000014,0.0,80.0,20.0,2.4435784816741943,0.1283980582524271,0.0638002773925104,0.0305447310209274,2.929454803466797,0.1814814814814814,0.0864197530864197,0.1464727401733398,99.0,0.0305447310209274,,0.0305447310209274,,0.0305447310209274,,0.0305447310209274,,0.0305447310209274,,26.09324097633361,22660842.0,22685740.0,6701815.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/611, 875/638, 876/603, 877/618, 878/625, 879/637, 880/627, 881/646, 882/618, 883/634, 884/602, 885/632, 886/605, 887/617, 888/625, 889/642, 890/630, 891/633, 892/622, 893/632, 894/613, 895/616, 896/616, 897/645, 898/653, 899/612, 900/640, 901/627, 902/20 ",381062.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:42:44.182367,i386,209.2766573429108,167.41580799999974,0.0,80.0,20.0,1.658447265625,0.1384615384615384,0.0659340659340659,0.0207305908203125,2.135096311569214,0.0391304347826086,0.0434782608695652,0.1067548155784607,99.0,0.0207305908203125,,0.0207305908203125,,0.0207305908203125,,0.0207305908203125,,0.0207305908203125,,21.49786806106568,22660842.0,22685740.0,6572786.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/628, 875/614, 876/647, 877/598, 878/625, 879/622, 880/632, 881/622, 882/617, 883/621, 884/627, 885/623, 886/640, 887/616, 888/641, 889/627, 890/632, 891/655, 892/624, 893/626, 894/622, 895/617, 896/663, 897/634, 898/630, 899/653, 900/655, 901/640, 902/20 ",381062.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:46:34.674310,i386,203.8992438316345,-56.95487999999932,0.0,80.0,20.0,1.7506587505340576,0.1384615384615384,0.0659340659340659,0.0218832343816757,2.386913776397705,0.0391304347826086,0.0434782608695652,0.1193456888198852,99.0,0.0218832343816757,,0.0218832343816757,,0.0218832343816757,,0.0218832343816757,,0.0218832343816757,,21.75935983657837,22660842.0,22685740.0,6613543.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/616, 875/625, 876/630, 877/630, 878/646, 879/616, 880/625, 881/627, 882/621, 883/605, 884/633, 885/635, 886/641, 887/632, 888/643, 889/636, 890/639, 891/633, 892/611, 893/630, 894/626, 895/627, 896/630, 897/613, 898/638, 899/617, 900/645, 901/645, 902/20 ",381062.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,v0.84 - 84,0.0,CrossEntropy,Adam,0.000904255,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726504099.230211.pt,,20.0,1516.0,5007.0,2024-09-16 12:50:26.723937,i386,204.59436297416687,-419.7580799999996,0.0,80.0,20.0,1.92012882232666,0.1283980582524271,0.0638002773925104,0.0240016102790832,2.225785493850708,0.1814814814814814,0.0864197530864197,0.1112892746925354,99.0,0.0240016102790832,,0.0240016102790832,,0.0240016102790832,,0.0240016102790832,,0.0240016102790832,,20.113181114196777,22660842.0,22685740.0,6695293.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/615, 875/613, 876/639, 877/615, 878/618, 879/596, 880/594, 881/645, 882/617, 883/633, 884/624, 885/600, 886/621, 887/648, 888/619, 889/620, 890/591, 891/628, 892/631, 893/635, 894/630, 895/662, 896/650, 897/635, 898/612, 899/631, 900/656, 901/644, 902/20 ",381062.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,v0.84 - 84,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726506248.8702269.pt,,20.0,1516.0,6304.0,2024-09-16 13:03:31.663001,i386,0.000244140625,0.0901119999998627,0.0,80.0,20.0,5.2292360700166144e+17,0.1384615384615384,0.0659340659340659,6536545087520768.0,1.3302998056409498e+18,0.0391304347826086,0.0434782608695652,6.651499028204749e+16,99.0,2.061082924777734e+20,ModelStateDict-Waypoint_0-1726506219.7648509.pt,3.687469529467716e+17,ModelStateDict-Waypoint_1-1726506226.536031.pt,2.670280261408653e+17,ModelStateDict-Waypoint_2-1726506233.651365.pt,2.2685470937631948e+16,ModelStateDict-Waypoint_3-1726506240.253804.pt,6871679667640730.0,ModelStateDict-Waypoint_4-1726506247.430105.pt,35.19384813308716,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,v0.84 - 84,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726513177.5216992.pt,,20.0,1516.0,8729.0,2024-09-16 14:58:43.120402,i386,0.0003001689910888,0.2539519999991171,0.0,80.0,20.0,6.81675720295498e+23,0.1237113402061855,0.0589101620029455,8.520946503693725e+21,2.6366997756944823e+24,0.0409090909090909,0.0454545454545454,1.3183498878472412e+23,99.0,4.313329931832232e+19,ModelStateDict-Waypoint_0-1726513131.178742.pt,8.06497530802255e+23,ModelStateDict-Waypoint_1-1726513137.9590888.pt,2.2268445394876567e+23,ModelStateDict-Waypoint_2-1726513144.446926.pt,3.1439488486365058e+22,ModelStateDict-Waypoint_3-1726513150.93438.pt,7.823283977498581e+21,ModelStateDict-Waypoint_4-1726513157.687971.pt,33.79797387123108,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,v0.85 - 85,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726515026.6923.pt,,20.0,1516.0,10016.0,2024-09-16 15:29:50.552624,i386,0.0002250671386718,0.2580479999996896,0.0,80.0,20.0,9.340852655259386e+19,0.1675967261904762,0.0871598639455782,1.1676065819074232e+18,1.7875810786261284e+20,0.3151960784313726,0.1781045751633987,8.937905393130641e+18,99.0,6.007687905546674e+19,ModelStateDict-Waypoint_0-1726514998.08949.pt,1.1022882376837625e+20,ModelStateDict-Waypoint_1-1726515004.5582871.pt,2.12324174757219e+19,ModelStateDict-Waypoint_2-1726515011.6611898.pt,1.9064075872240663e+18,ModelStateDict-Waypoint_3-1726515018.909364.pt,1.248468295402442e+18,ModelStateDict-Waypoint_4-1726515025.5428889.pt,34.26959609985352,22660842.0,22685740.0,0.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ",228682.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,v0.85 - 85,0.0,CrossEntropy,Adam,0.02,100.0,MainLinear,0.000224328,27.0,875.0,ACI,3000.0,0.2,100.0,-2.0,0.0,cpu,0.001,0.001,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 20] ","[0.99, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0]                            ",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20] ",ModelStateDict1726515026.6923.pt,,20.0,1516.0,10016.0,2024-09-16 15:39:06.907787,i386,517.4365026950836,165.17529599999943,0.0,80.0,20.0,8.601391503161426e+19,0.0003086419753086,0.0035273368606701,1.0751739378951782e+18,1.1593604206209637e+20,0.0,0.0,5.796802103104818e+18,99.0,1.0751739378951782e+18,,1.0751739378951782e+18,,1.0751739378951782e+18,,1.0751739378951782e+18,,1.0751739378951782e+18,,20.34374308586121,22660842.0,22685740.0,999711.0,"1516/875, 875/876, 876/877, 877/878, 878/879, 879/880, 880/881, 881/882, 882/883, 883/884, 884/885, 885/886, 886/887, 887/888, 888/889, 889/890, 890/891, 891/892, 892/893, 893/894, 894/895, 895/896, 896/897, 897/898, 898/899, 899/900, 900/901, 901/902, 902/20 ","1516/828, 875/778, 876/838, 877/831, 878/852, 879/848, 880/833, 881/835, 882/849, 883/845, 884/854, 885/851, 886/843, 887/843, 888/849, 889/851, 890/854, 891/871, 892/864, 893/850, 894/862, 895/865, 896/847, 897/858, 898/870, 899/860, 900/874, 901/881, 902/20 ",389828.0,62.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
